Date,County Name,Partially Vaccinated,Fully Vaccinated,First Booster Dose,Second Booster Dose
12/30/2020,Adams,111,,,
06/08/2021,Franklin,121,394,,
12/30/2020,Armstrong,131,,,
12/30/2020,Bedford,95,,,
08/10/2021,Monroe,180,114,,
12/30/2020,Blair,223,,,
12/30/2020,Bradford,125,,,
09/15/2021,Lancaster,335,408,100,
06/05/2021,Delaware,506,1773,,
12/30/2020,Cameron,13,,,
12/30/2020,Carbon,132,,,
07/14/2021,Beaver,75,70,,
06/02/2022,Dauphin,28,37,56,148
12/30/2020,Clarion,31,,,
12/30/2020,Clearfield,290,,,
10/20/2021,Wyoming,17,15,21,
01/22/2021,Armstrong,241,43,,
06/10/2022,Columbia,5,3,11,44
12/30/2020,Elk,180,,,
09/21/2021,Cambria,53,109,11,
12/30/2020,Forest,2,,,
12/30/2020,Franklin,55,,,
12/30/2020,Fulton,63,,,
12/30/2020,Greene,40,,,
12/30/2020,Huntingdon,36,,,
02/18/2021,Butler,543,397,,
01/06/2022,Columbia,57,22,105,
12/30/2020,Juniata,43,,,
12/29/2020,Cumberland,254,,,
05/09/2021,Cumberland,93,165,,
01/08/2021,Monroe,278,63,,
06/22/2022,Indiana,6,6,8,30
02/09/2021,Armstrong,223,110,,
12/30/2020,Mckean,109,,,
06/30/2021,Schuylkill,89,197,,
03/26/2021,Mercer,318,411,,
12/30/2020,Monroe,240,,,
11/24/2021,Bedford,25,16,64,
12/21/2021,Indiana,60,31,149,
01/29/2022,Susquehanna,7,9,20,
12/26/2021,Chester,290,227,456,
12/30/2020,Perry,48,,,
06/29/2021,Philadelphia,1500,2191,,
12/30/2020,Potter,28,,,
12/29/2020,Somerset,57,,,
06/12/2021,Berks,417,1089,,
12/30/2020,Somerset,165,,,
12/30/2020,Sullivan,6,,,
12/30/2020,Susquehanna,130,,,
12/30/2020,Tioga,89,,,
12/30/2020,Union,110,,,
12/30/2020,Venango,65,,,
12/30/2020,Warren,168,,,
11/29/2021,Pike,42,20,104,
03/24/2022,Schuylkill,23,16,37,
12/30/2020,Wyoming,50,,,
05/01/2022,Lawrence,3,3,1,12
12/31/2020,Armstrong,26,,,
12/31/2020,Beaver,44,,,
12/31/2020,Bedford,3,,,
10/27/2021,Berks,364,243,1241,
12/31/2020,Bradford,4,,,
03/07/2022,Northampton,42,21,76,
12/31/2020,Cambria,103,,,
12/31/2020,Cameron,5,,,
06/21/2021,Luzerne,189,237,,
06/30/2022,Chester,42,55,109,177
12/31/2020,Clarion,3,,,
12/31/2020,Clearfield,13,,,
12/31/2020,Clinton,5,,,
12/31/2020,Columbia,46,,,
12/31/2020,Crawford,31,,,
04/09/2022,Philadelphia,156,237,272,
09/09/2021,Delaware,359,362,120,
03/22/2022,Out-of-State,151,56,68,
12/31/2020,Elk,29,,,
12/31/2020,Erie,352,,,
12/31/2020,Fayette,80,,,
12/31/2020,Forest,1,,,
12/31/2020,Franklin,96,,,
12/31/2020,Fulton,1,,,
12/31/2020,Greene,13,,,
12/31/2020,Huntingdon,11,,,
12/31/2020,Indiana,11,,,
11/12/2021,Fayette,136,75,380,
12/31/2020,Juniata,6,,,
07/06/2022,Pike,8,7,5,19
01/10/2022,Fayette,84,39,123,
12/31/2020,Lawrence,136,,,
11/10/2021,Luzerne,461,135,1232,
12/31/2020,Lycoming,24,,,
12/31/2020,Mckean,23,,,
12/31/2020,Mercer,29,,,
12/31/2020,Mifflin,28,,,
12/31/2020,Montour,38,,,
12/31/2020,Northampton,207,,,
12/31/2020,Northumberland,25,,,
12/31/2020,Perry,21,,,
11/30/2021,Northumberland,58,47,167,
12/31/2020,Pike,34,,,
12/31/2020,Potter,1,,,
08/24/2021,Perry,40,45,7,
12/31/2020,Snyder,11,,,
12/31/2020,Somerset,15,,,
07/11/2022,Lackawanna,12,5,20,44
12/31/2020,Tioga,7,,,
12/31/2020,Venango,3,,,
12/31/2020,Warren,34,,,
11/06/2021,Westmoreland,266,95,1037,
12/31/2020,Wyoming,21,,,
01/14/2021,Susquehanna,203,2,,
07/23/2021,Lackawanna,153,148,,
03/02/2021,Lehigh,1424,1187,,
01/26/2021,Out-of-State,2661,1532,,
09/17/2021,Mercer,75,89,25,
01/01/2021,Bedford,1,,,
06/06/2022,Crawford,12,5,7,23
06/02/2021,Cumberland,291,650,,
10/16/2021,Allegheny,444,307,1107,
01/01/2021,Butler,13,,,
11/26/2021,Somerset,30,29,230,
05/09/2021,Westmoreland,23,160,,
01/01/2021,Clarion,2,,,
05/01/2022,Butler,11,5,6,29
01/01/2021,Clinton,5,,,
04/20/2022,Wayne,9,13,14,34
01/01/2021,Dauphin,19,,,
05/23/2022,Westmoreland,34,39,79,258
12/17/2021,Luzerne,414,196,989,
01/01/2021,Greene,5,,,
01/01/2021,Jefferson,4,,,
01/01/2021,Juniata,4,,,
04/02/2022,Allegheny,174,220,240,936
01/01/2021,Lawrence,4,,,
02/25/2021,Dauphin,1050,624,,
01/09/2022,Snyder,6,,21,
05/31/2022,Northumberland,7,24,10,64
01/01/2021,Lycoming,4,1,,
01/01/2021,Mckean,2,,,
06/16/2022,Cumberland,34,27,51,110
01/01/2021,Monroe,7,,,
02/15/2021,Bedford,40,59,,
01/01/2021,Northumberland,6,,,
01/01/2021,Perry,5,1,,
01/01/2021,Pike,10,,,
01/01/2021,Potter,1,,,
02/01/2021,Westmoreland,867,681,,
01/01/2021,Snyder,1,,,
12/02/2021,Clinton,38,14,107,
03/29/2021,Lackawanna,653,649,,
01/01/2021,Union,6,,,
01/01/2021,Venango,1,,,
01/01/2021,Warren,5,,,
01/01/2021,Washington,22,2,,
01/01/2021,Wayne,14,,,
05/19/2022,Lawrence,2,11,11,34
01/01/2021,Wyoming,3,,,
01/01/2021,York,47,,,
10/18/2021,Lackawanna,115,106,247,
01/02/2021,Adams,108,,,
08/19/2021,Lackawanna,148,150,111,
01/02/2021,Armstrong,17,,,
04/08/2021,Lackawanna,1277,1118,,
01/02/2021,Bedford,4,,,
02/07/2022,Huntingdon,12,9,11,
01/02/2021,Blair,336,,,
01/02/2021,Bradford,43,,,
02/07/2022,Out-of-State,378,211,114,
01/02/2021,Butler,244,,,
01/02/2021,Cambria,112,,,
01/02/2021,Carbon,23,,,
11/05/2021,Out-of-State,2018,402,1347,
02/09/2021,Huntingdon,105,326,,
01/02/2021,Clarion,94,,,
01/02/2021,Clearfield,26,,,
01/02/2021,Clinton,3,1,,
12/17/2020,Lancaster,14,,,
07/23/2021,Allegheny,844,693,,
01/02/2021,Elk,2,,,
01/02/2021,Erie,157,,,
02/02/2022,Delaware,280,385,424,
01/02/2021,Forest,2,,,
01/02/2021,Fulton,4,,,
01/02/2021,Greene,2,,,
01/02/2021,Huntingdon,6,,,
01/02/2021,Indiana,13,,,
01/02/2021,Jefferson,178,,,
01/02/2021,Juniata,4,,,
02/07/2022,Cumberland,97,79,123,
08/02/2021,Indiana,58,24,,
01/02/2021,Lawrence,144,,,
02/15/2021,Bucks,1346,876,,
03/15/2021,Blair,557,99,,
01/11/2022,Bucks,691,350,1473,
01/02/2021,Mckean,2,,,
01/02/2021,Mercer,55,,,
01/02/2021,Mifflin,6,,,
01/02/2021,Monroe,61,,,
01/02/2021,Montour,83,1,,
07/11/2022,Columbia,4,5,6,12
04/01/2021,Chester,4916,3335,,
01/02/2021,Perry,5,,,
05/21/2021,Berks,1082,1651,,
01/02/2021,Potter,2,,,
01/02/2021,Snyder,14,9,,
01/02/2021,Somerset,14,,,
04/28/2021,Butler,641,735,,
01/02/2021,Susquehanna,13,,,
01/02/2021,Tioga,20,,,
01/02/2021,Union,70,60,,
01/02/2021,Venango,20,,,
03/05/2022,Dauphin,55,111,49,
01/02/2021,Wayne,8,,,
06/14/2021,Wyoming,14,44,,
06/21/2021,Bedford,19,29,,
01/26/2021,Sullivan,47,33,,
07/21/2021,Berks,349,438,,
01/03/2021,Armstrong,13,,,
01/03/2021,Bedford,33,,,
05/16/2022,Perry,3,1,2,18
01/03/2021,Blair,369,,,
01/03/2021,Bradford,2,,,
01/03/2021,Cambria,61,,,
01/03/2021,Carbon,31,,,
05/09/2022,Blair,8,10,12,58
01/03/2021,Clarion,65,,,
01/03/2021,Clearfield,7,,,
01/03/2021,Clinton,16,1,,
01/03/2021,Columbia,170,,,
01/03/2021,Crawford,32,,,
01/03/2021,Cumberland,52,1,,
01/03/2021,Dauphin,49,1,,
09/29/2021,Allegheny,880,561,2321,
01/03/2021,Erie,28,1,,
01/03/2021,Fayette,11,,,
01/03/2021,Forest,4,,,
12/23/2021,Beaver,147,82,279,
01/03/2021,Fulton,3,,,
01/03/2021,Greene,1,,,
01/03/2021,Huntingdon,6,,,
01/03/2021,Indiana,10,,,
01/03/2021,Jefferson,1,,,
01/03/2021,Juniata,1,1,,
05/09/2021,Allegheny,188,557,,
01/03/2021,Lawrence,4,,,
06/24/2022,Blair,8,6,7,28
05/07/2022,Lehigh,23,23,31,98
12/22/2021,Fayette,125,86,255,
01/03/2021,Mercer,9,,,
01/03/2021,Mifflin,14,,,
01/21/2022,Lawrence,57,37,88,
04/22/2022,Lycoming,15,12,18,105
10/06/2021,Butler,130,84,703,
12/28/2021,Armstrong,52,34,139,
05/04/2022,Columbia,6,2,6,85
01/03/2021,Perry,4,,,
01/03/2021,Potter,1,,,
06/07/2022,Carbon,1,8,4,26
04/02/2021,Fayette,301,350,,
01/03/2021,Somerset,5,,,
01/03/2021,Sullivan,2,,,
01/03/2021,Susquehanna,5,,,
01/03/2021,Tioga,6,,,
01/03/2021,Union,29,29,,
01/03/2021,Venango,4,,,
01/03/2021,Warren,1,,,
11/11/2021,Delaware,1057,254,1822,
01/03/2021,Wayne,17,,,
12/26/2020,Montour,61,,,
08/05/2021,Montgomery,732,467,,
10/22/2021,Crawford,85,57,420,
05/12/2022,Clearfield,3,4,13,61
03/12/2021,Greene,248,320,,
01/04/2021,Armstrong,42,,,
01/04/2021,Beaver,85,,,
01/04/2021,Bedford,33,,,
01/04/2021,Blair,125,,,
01/04/2021,Bradford,49,,,
03/09/2021,Juniata,19,83,,
01/04/2021,Cameron,21,,,
12/21/2020,Dauphin,216,,,
03/17/2022,Lancaster,61,65,89,
01/04/2021,Clarion,8,,,
01/04/2021,Clearfield,18,,,
01/04/2021,Clinton,41,,,
06/18/2022,Washington,7,5,12,18
01/28/2022,Allegheny,676,566,1270,
12/04/2021,Fayette,82,70,202,
10/08/2021,Montgomery,588,479,1539,
12/20/2021,Carbon,54,30,204,
11/09/2021,York,525,226,1392,
01/04/2021,Fayette,76,1,,
01/04/2021,Forest,2,,,
01/06/2021,Cumberland,415,12,,
11/07/2021,Somerset,26,12,18,
01/04/2021,Huntingdon,11,,,
01/04/2021,Jefferson,8,,,
01/04/2021,Juniata,11,,,
06/07/2022,Delaware,64,94,116,217
01/04/2021,Lawrence,35,,,
05/08/2022,Tioga,,1,,1
01/24/2022,Delaware,518,328,1261,
06/11/2021,Centre,94,226,,
04/07/2021,Juniata,54,70,,
10/28/2021,Northumberland,31,31,185,
01/04/2021,Mifflin,26,2,,
12/24/2021,Warren,7,3,16,
02/05/2021,Chester,1666,785,,
01/04/2021,Perry,40,1,,
02/14/2022,Clearfield,10,18,14,
01/04/2021,Pike,15,,,
07/31/2021,Bucks,391,271,,
01/04/2021,Sullivan,3,,,
04/25/2022,Venango,5,5,9,20
01/04/2021,Tioga,12,,,
01/04/2021,Union,66,48,,
01/04/2021,Venango,83,,,
01/04/2021,Wayne,59,,,
04/14/2021,Wayne,214,441,,
02/10/2022,Lancaster,121,205,279,
01/05/2021,Adams,35,2,,
11/21/2021,Wyoming,18,5,33,
01/05/2021,Armstrong,115,4,,
09/04/2021,York,221,279,45,
01/05/2021,Bedford,18,,,
04/26/2022,Blair,12,8,12,49
03/02/2021,Centre,882,461,,
01/05/2021,Bradford,92,,,
07/09/2021,Montgomery,450,628,,
04/28/2022,Northampton,35,37,72,341
01/05/2021,Cameron,11,,,
01/06/2021,Adams,289,22,,
02/21/2022,Out-of-State,283,153,112,
01/05/2021,Clarion,9,,,
01/06/2022,Clarion,37,18,60,
03/25/2022,Clearfield,16,10,13,
01/05/2021,Crawford,34,19,,
02/11/2021,Franklin,452,289,,
05/28/2022,Lancaster,36,39,71,142
07/17/2021,Fayette,37,30,,
01/05/2021,Elk,44,,,
07/07/2022,Clearfield,8,3,2,8
01/05/2021,Forest,2,,,
01/05/2021,Fulton,2,,,
01/05/2021,Greene,8,,,
01/05/2021,Indiana,125,1,,
01/05/2021,Jefferson,220,,,
09/19/2021,Dauphin,94,118,18,
11/23/2021,Franklin,129,85,365,
06/16/2022,Carbon,2,1,5,17
12/09/2021,Union,36,17,100,
09/21/2021,Washington,129,135,102,
01/05/2021,Mercer,75,1,,
01/05/2021,Mifflin,183,1,,
06/24/2022,Armstrong,9,6,6,9
12/29/2020,Lawrence,84,,,
02/14/2022,Cumberland,76,67,79,
03/31/2021,Carbon,506,147,,
09/17/2021,Westmoreland,194,254,43,
02/26/2022,Huntingdon,8,10,5,
02/16/2022,Franklin,28,49,60,
01/05/2021,Pike,26,,,
01/05/2021,Potter,10,1,,
01/05/2021,Snyder,27,,,
01/05/2021,Sullivan,51,,,
10/29/2021,Berks,315,281,1449,
06/21/2021,Schuylkill,49,82,,
01/05/2021,Venango,8,1,,
02/16/2021,Dauphin,711,348,,
01/05/2021,Wayne,75,,,
05/21/2022,Juniata,3,3,1,3
01/05/2021,Wyoming,51,,,
08/29/2021,Franklin,33,22,2,
01/15/2022,Out-of-State,1096,124,293,
03/08/2021,Monroe,270,453,,
06/17/2022,Lawrence,2,3,10,14
01/06/2021,Bedford,37,1,,
03/19/2022,York,38,59,75,
01/06/2021,Blair,102,,,
01/06/2021,Bradford,87,1,,
04/30/2021,Clearfield,234,90,,
01/06/2021,Cambria,333,7,,
01/06/2021,Cameron,15,,,
08/19/2021,Lebanon,133,92,12,
04/24/2021,Washington,572,559,,
11/05/2021,Tioga,41,21,242,
01/06/2021,Clarion,61,1,,
01/06/2021,Clearfield,318,22,,
05/30/2021,Erie,105,129,,
05/24/2021,Crawford,34,39,,
01/24/2022,Lehigh,176,194,483,
05/31/2021,Lackawanna,13,66,,
01/06/2021,Elk,319,6,,
11/23/2021,Lebanon,152,59,293,
10/30/2021,Mercer,45,18,111,
01/06/2021,Forest,4,1,,
01/06/2021,Fulton,1,,,
01/06/2021,Greene,20,3,,
01/06/2021,Indiana,86,4,,
06/14/2022,Beaver,14,18,20,109
01/06/2021,Juniata,83,8,,
06/27/2022,Blair,9,4,10,13
01/31/2022,Sullivan,3,3,8,
06/26/2021,Lebanon,84,191,,
02/15/2021,Beaver,280,184,,
07/08/2021,Delaware,381,432,,
01/06/2021,Mckean,97,,,
01/06/2021,Mercer,339,6,,
03/06/2022,Westmoreland,16,12,21,
10/23/2021,Lawrence,49,37,114,
06/10/2022,Tioga,2,4,7,16
01/06/2021,Perry,44,2,,
09/25/2021,Fayette,71,57,129,
07/07/2022,Lawrence,8,10,8,22
01/06/2021,Potter,4,,,
01/06/2021,Snyder,33,34,,
06/28/2022,Elk,3,,5,6
01/06/2021,Sullivan,7,,,
01/06/2021,Tioga,21,,,
02/20/2021,Clearfield,1138,42,,
01/06/2021,Venango,28,22,,
01/06/2021,Warren,107,1,,
09/24/2021,Northampton,195,279,164,
01/13/2022,Northampton,243,149,537,
04/05/2021,Carbon,221,140,,
01/06/2021,Wyoming,46,,,
05/20/2022,Columbia,2,10,5,55
11/12/2021,Lehigh,555,214,1813,
01/07/2021,Adams,40,5,,
06/27/2022,Clarion,,,1,5
10/17/2021,Philadelphia,495,465,475,
05/27/2022,Luzerne,35,43,55,204
01/07/2021,Bedford,32,3,,
01/12/2022,Juniata,9,9,83,
01/07/2021,Blair,178,3,,
09/18/2021,Lehigh,205,252,36,
12/19/2021,Montgomery,764,439,1216,
02/26/2022,Union,3,9,9,
02/11/2022,Philadelphia,970,1319,1244,
01/07/2021,Cameron,4,,,
06/23/2021,Washington,115,164,,
01/07/2021,Centre,33,14,,
06/01/2022,Chester,93,107,154,298
01/07/2021,Clarion,62,12,,
01/07/2021,Clearfield,194,,,
01/07/2021,Clinton,28,6,,
01/07/2021,Crawford,104,177,,
07/04/2022,Clinton,,,1,2
03/18/2021,Montour,82,80,,
01/07/2021,Elk,85,2,,
08/03/2021,Lancaster,320,269,,
06/29/2022,Forest,1,,1,2
01/07/2021,Forest,4,1,,
07/22/2021,Chester,296,286,,
01/07/2021,Fulton,2,,,
01/07/2021,Greene,14,3,,
01/07/2021,Huntingdon,29,1,,
01/07/2021,Jefferson,92,,,
01/07/2021,Juniata,14,2,,
02/04/2021,Allegheny,4265,3183,,
01/07/2021,Lawrence,54,6,,
04/07/2021,Delaware,3302,3906,,
11/17/2021,Snyder,38,11,128,
10/02/2021,Cumberland,135,118,193,
01/07/2021,Mckean,297,14,,
11/23/2021,Butler,293,83,601,
01/03/2022,Columbia,50,35,119,
01/07/2021,Montour,135,18,,
06/13/2022,Indiana,12,33,2,51
06/10/2022,Beaver,16,14,31,55
01/07/2021,Perry,157,2,,
06/22/2022,Crawford,11,7,10,35
03/01/2022,Franklin,17,20,38,
12/29/2021,Schuylkill,170,118,520,
03/25/2021,Delaware,3300,2292,,
11/30/2021,Susquehanna,29,12,86,
01/07/2021,Sullivan,4,,,
01/02/2022,Out-of-State,885,99,118,
01/07/2021,Tioga,10,,,
01/07/2021,Venango,92,25,,
01/07/2021,Warren,140,3,,
06/02/2021,Berks,727,1631,,
11/04/2021,Crawford,41,27,149,
11/18/2021,Clarion,27,15,103,
01/08/2021,Adams,130,43,,
03/18/2021,Armstrong,551,250,,
01/05/2021,Bucks,1122,149,,
03/17/2021,Beaver,609,1162,,
11/06/2021,Schuylkill,92,32,194,
12/12/2021,Monroe,82,35,116,
07/11/2022,Montgomery,71,83,118,222
03/31/2022,Carbon,4,14,14,65
05/12/2022,Warren,5,5,4,23
08/31/2021,Centre,93,94,50,
01/08/2021,Cameron,6,1,,
08/06/2021,Schuylkill,168,287,,
05/07/2022,Lebanon,1,9,2,31
05/18/2022,Susquehanna,2,3,7,20
01/08/2021,Clarion,51,85,,
07/21/2021,Chester,333,288,,
01/08/2022,Philadelphia,1667,1463,2222,
03/03/2021,Clinton,291,121,,
02/18/2022,Northumberland,37,43,78,
03/22/2022,Bucks,66,82,120,
11/14/2021,Allegheny,1519,141,1307,
12/18/2021,Montour,36,33,20,
01/08/2021,Elk,45,30,,
10/30/2021,Fayette,72,39,217,
05/03/2022,Westmoreland,29,31,54,172
01/08/2021,Forest,3,10,,
07/12/2022,Dauphin,4,2,18,27
01/08/2021,Fulton,26,2,,
01/08/2021,Greene,131,10,,
01/24/2021,Westmoreland,1084,180,,
01/08/2021,Indiana,29,88,,
01/08/2021,Jefferson,46,86,,
11/24/2021,Clarion,18,17,27,
01/08/2021,Lawrence,90,40,,
09/03/2021,Philadelphia,1581,1760,370,
07/09/2022,Adams,4,3,2,10
04/18/2022,York,61,57,83,369
06/11/2022,Greene,1,1,2,1
12/20/2020,Chester,395,1,,
01/08/2021,Mercer,247,56,,
01/08/2021,Mifflin,43,57,,
04/20/2022,Lancaster,59,75,102,546
01/12/2022,Montgomery,1020,438,2675,
01/08/2021,Montour,27,210,,
03/06/2022,Cumberland,14,25,23,
02/25/2021,Greene,16,39,,
01/08/2021,Perry,114,4,,
05/24/2021,Philadelphia,2510,4334,,
12/30/2020,Berks,839,1,,
01/08/2021,Potter,45,23,,
11/11/2021,Columbia,48,27,355,
01/08/2021,Snyder,30,43,,
09/12/2021,Lackawanna,52,60,18,
01/08/2021,Sullivan,7,,,
01/08/2021,Susquehanna,147,2,,
01/08/2021,Tioga,87,8,,
01/08/2021,Union,38,122,,
02/14/2021,Lancaster,134,368,,
01/08/2021,Warren,16,14,,
12/07/2021,Mifflin,27,17,81,
01/08/2021,Wayne,46,7,,
12/14/2021,Luzerne,323,224,1240,
01/08/2021,Wyoming,148,7,,
11/05/2021,Lancaster,582,260,2034,
01/24/2022,Butler,57,73,121,
01/09/2021,Armstrong,22,26,,
01/09/2021,Beaver,46,14,,
01/09/2021,Bedford,3,,,
05/11/2022,Jefferson,4,,2,20
01/09/2021,Blair,15,5,,
03/02/2021,Out-of-State,3825,1974,,
01/09/2021,Cambria,4,11,,
06/10/2021,Washington,149,638,,
01/09/2021,Clarion,8,3,,
01/09/2021,Clearfield,9,2,,
01/09/2021,Clinton,11,9,,
02/04/2022,Adams,31,50,38,
01/09/2021,Crawford,129,656,,
01/21/2022,Cambria,76,79,162,
02/25/2022,Centre,18,26,32,
01/09/2021,Elk,1,1,,
05/18/2022,Lycoming,53,44,42,81
01/09/2021,Fayette,9,89,,
01/09/2021,Forest,2,4,,
01/09/2021,Franklin,52,75,,
01/09/2021,Fulton,33,,,
01/09/2021,Greene,2,,,
05/22/2021,Lebanon,335,488,,
01/09/2021,Jefferson,2,1,,
05/08/2021,Out-of-State,966,2078,,
05/07/2021,Blair,196,369,,
04/26/2021,Montgomery,4205,2945,,
01/09/2021,Lawrence,10,6,,
06/26/2022,Snyder,1,,,1
05/23/2021,Delaware,570,1479,,
04/12/2021,Monroe,619,573,,
07/09/2021,Chester,289,446,,
02/06/2021,Dauphin,817,235,,
09/10/2021,Greene,29,28,3,
04/02/2021,Berks,1590,1253,,
01/09/2021,Perry,11,,,
01/09/2021,Pike,83,4,,
01/09/2021,Schuylkill,247,28,,
01/09/2021,Snyder,46,12,,
01/09/2021,Somerset,1,9,,
01/09/2021,Sullivan,,1,,
01/09/2021,Susquehanna,27,1,,
05/28/2021,Lycoming,115,193,,
01/09/2021,Venango,46,47,,
01/09/2021,Warren,16,15,,
06/07/2021,Allegheny,913,2616,,
01/09/2021,Wayne,163,9,,
01/09/2021,Westmoreland,108,111,,
01/09/2021,Wyoming,19,,,
02/15/2022,Northumberland,12,13,32,
02/28/2021,Fayette,18,18,,
01/10/2021,Adams,105,28,,
03/16/2022,Monroe,25,17,25,
01/10/2021,Armstrong,13,18,,
01/10/2021,Beaver,28,12,,
01/10/2021,Bedford,1,,,
04/12/2022,Union,5,2,8,46
01/10/2021,Blair,4,4,,
01/10/2021,Bradford,4,1,,
01/10/2021,Butler,81,78,,
01/10/2021,Cambria,10,5,,
01/10/2021,Carbon,53,18,,
01/10/2021,Centre,18,46,,
05/12/2021,Franklin,181,377,,
01/10/2021,Clarion,1,3,,
01/10/2021,Clearfield,2,3,,
01/10/2021,Clinton,2,7,,
09/19/2021,Bucks,162,232,72,
01/10/2021,Crawford,92,1,,
04/07/2021,Erie,1624,1826,,
06/30/2022,Lancaster,41,27,46,147
04/04/2022,Butler,17,28,30,169
10/13/2021,Washington,155,100,484,
01/10/2021,Fayette,11,6,,
03/21/2021,Cumberland,283,616,,
01/10/2021,Greene,1,1,,
12/21/2021,Bucks,1241,388,2659,
01/10/2021,Indiana,35,5,,
01/10/2021,Jefferson,1,,,
01/10/2021,Juniata,16,4,,
01/10/2021,Lawrence,9,6,,
05/20/2022,Mercer,8,11,16,65
05/30/2021,Delaware,244,350,,
11/11/2021,Washington,281,113,802,
10/14/2021,Wyoming,15,11,32,
01/10/2021,Mercer,7,2,,
01/10/2021,Mifflin,5,30,,
05/29/2021,Wayne,43,60,,
01/10/2021,Montour,25,68,,
11/14/2021,Lancaster,293,55,448,
01/10/2021,Northumberland,151,38,,
01/10/2021,Pike,8,1,,
01/29/2021,Westmoreland,1522,272,,
01/10/2021,Snyder,23,10,,
01/10/2021,Somerset,7,5,,
01/10/2021,Sullivan,3,1,,
01/10/2021,Susquehanna,13,3,,
01/10/2021,Tioga,2,2,,
01/10/2021,Union,21,15,,
01/10/2021,Venango,1,3,,
01/10/2021,Warren,1,,,
10/13/2021,Delaware,459,319,976,
01/10/2021,Wayne,16,5,,
09/14/2021,Chester,223,343,98,
01/10/2021,Wyoming,7,4,,
04/14/2022,Montgomery,162,211,232,1195
05/13/2022,Union,2,3,4,29
03/11/2021,Dauphin,2035,827,,
01/07/2022,Dauphin,388,170,674,
10/28/2021,Carbon,67,39,444,
01/11/2021,Beaver,128,140,,
01/11/2021,Bedford,64,21,,
07/08/2022,Armstrong,3,6,6,18
01/11/2021,Bradford,122,96,,
09/27/2021,Centre,80,33,230,
05/10/2022,Lackawanna,27,33,38,214
01/11/2021,Cameron,42,2,,
04/15/2021,Cambria,549,1475,,
01/11/2021,Clarion,14,55,,
03/10/2021,Juniata,29,162,,
01/11/2021,Clinton,10,36,,
07/10/2021,Northampton,157,179,,
01/11/2021,Crawford,35,112,,
04/04/2021,Lancaster,122,293,,
07/01/2021,Bradford,26,58,,
01/11/2021,Elk,36,90,,
05/02/2021,Berks,246,1221,,
01/11/2021,Fayette,117,182,,
01/11/2021,Forest,3,6,,
03/24/2022,Out-of-State,107,66,62,
01/11/2021,Fulton,2,1,,
01/11/2021,Greene,11,8,,
06/06/2022,Tioga,1,2,4,7
06/10/2022,Fulton,,1,,2
04/06/2021,Montour,73,159,,
01/11/2021,Juniata,6,16,,
02/07/2022,Philadelphia,1060,1297,1090,
12/31/2021,Fayette,68,31,76,
06/07/2021,Wayne,28,51,,
04/29/2022,Adams,9,13,15,84
01/15/2022,Forest,2,1,2,
03/03/2021,Chester,2681,962,,
01/11/2021,Mckean,56,33,,
02/18/2022,Dauphin,96,123,157,
08/21/2021,Schuylkill,57,78,8,
08/29/2021,Allegheny,425,449,127,
01/11/2021,Perry,49,14,,
01/11/2021,Pike,34,10,,
01/11/2021,Potter,4,34,,
01/11/2021,Snyder,15,5,,
01/11/2021,Sullivan,2,3,,
01/11/2021,Susquehanna,34,8,,
01/11/2021,Tioga,37,114,,
01/11/2021,Venango,9,110,,
01/11/2021,Warren,10,4,,
06/24/2022,Warren,1,1,1,8
01/11/2021,Wayne,42,9,,
03/30/2021,Delaware,3767,2516,,
01/11/2021,Wyoming,95,12,,
02/22/2022,Huntingdon,4,11,11,
12/20/2021,Westmoreland,337,173,947,
04/10/2021,Lackawanna,907,2800,,
05/05/2022,Mifflin,4,3,7,38
06/05/2022,Union,,,,5
01/12/2021,Bedford,120,17,,
01/12/2021,Blair,125,182,,
01/12/2021,Bradford,111,75,,
06/18/2021,Mifflin,21,24,,
01/26/2022,Luzerne,201,160,264,
01/12/2021,Cameron,9,5,,
01/12/2021,Carbon,172,54,,
04/05/2022,Northumberland,14,8,26,86
12/17/2021,Indiana,68,35,163,
07/20/2021,Carbon,38,63,,
06/09/2022,Mckean,10,17,12,25
01/12/2021,Crawford,85,18,,
05/04/2022,Sullivan,,2,1,2
11/23/2021,Snyder,34,13,85,
02/21/2022,Wyoming,3,2,10,
01/12/2021,Elk,24,100,,
07/19/2021,Lackawanna,115,115,,
01/12/2021,Forest,5,9,,
03/12/2021,Erie,467,1535,,
01/12/2021,Fulton,3,2,,
01/12/2021,Greene,14,19,,
01/12/2021,Indiana,47,108,,
05/28/2022,Northumberland,4,1,7,10
01/12/2021,Juniata,17,10,,
08/07/2021,Cumberland,194,90,,
07/24/2021,Carbon,42,22,,
01/12/2021,Lawrence,124,69,,
01/12/2021,Lebanon,236,115,,
01/28/2021,Clarion,477,88,,
05/08/2021,Centre,156,294,,
09/28/2021,Centre,54,64,255,
01/12/2021,Mckean,32,16,,
04/02/2022,Armstrong,9,9,17,28
04/01/2021,Blair,444,522,,
01/12/2021,Montour,60,62,,
02/04/2022,Huntingdon,20,16,20,
12/24/2021,Lehigh,50,37,113,
11/18/2021,Forest,7,1,22,
01/12/2021,Pike,26,6,,
01/12/2021,Potter,8,18,,
01/12/2021,Snyder,42,12,,
02/09/2022,York,150,177,239,
01/12/2021,Sullivan,3,3,,
06/11/2022,Lebanon,7,5,3,15
01/12/2021,Tioga,26,58,,
01/08/2021,Mckean,46,8,,
01/12/2021,Venango,91,91,,
